what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110502-1955,"org.eclipse.equinox.p2.ui.sdk.scheduler",1320835919574
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110502-1955,"org.eclipse.equinox.p2.updatechecker",1320835919575
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1320835919703
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1320835919705
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1320835919759
started,bundle,org.eclipse.wb.discovery.core,1.1.0.r37x201109091028,"org.eclipse.wb.discovery.core",1320835919761
started,bundle,org.eclipse.team.cvs.ui,3.3.400.I20110510-0800,"org.eclipse.team.cvs.ui",1320835919829
started,bundle,org.eclipse.wb.discovery.ui,1.1.0.r37x201109091028,"org.eclipse.wb.discovery.ui",1320835920723
started,bundle,org.eclipse.core.variables,3.2.500.v20110511,"org.eclipse.core.variables",1320835921640
opened,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1320835922835
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320835965796
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320835978448
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320835981240
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320836464701
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320836470742
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320836494055
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit",1320836494885
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320836499011
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320836503682
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320836506972
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320836509827
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320836512292
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320836568480
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ResourceNavigator",1320836570161
started,bundle,org.eclipse.compare,3.5.201.R37x_v20110817-0800,"org.eclipse.compare",1320836570306
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320836573005
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320836587117
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1320836587336
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1320836587484
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1320836591002
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320836609830
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320836618095
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1320836620797
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320836624532
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320836629916
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1320836639161
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1320836669920
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1320836695404
started,bundle,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui",1320836697650
started,bundle,org.eclipse.jdt.debug,3.7.1.v20110802_r371,"org.eclipse.jdt.debug",1320836697928
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui",1320836698031
started,bundle,org.eclipse.m2e.launching,1.0.100.20110804-1717,"org.eclipse.m2e.launching",1320836698567
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1320836699006
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320836699141
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320836710559
started,bundle,org.eclipse.wb.os,1.1.0.r37x201109091012,"org.eclipse.wb.os",1320836711552
started,bundle,org.eclipse.wb.os.win32,1.1.0.r37x201109091012,"org.eclipse.wb.os.win32",1320836711574
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1320836713452
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320836783028
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320836880548
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320836894661
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320836905860
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320836911273
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320836928550
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320836929928
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320836931408
closed,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320836931803
stopped,bundle,org.eclipse.m2e.logback.configuration,1.0.100.20110804-1717,"org.eclipse.m2e.logback.configuration",1320836933641
stopped,bundle,org.eclipse.m2e.discovery,1.0.100.20110804-1717,"org.eclipse.m2e.discovery",1320836933646
stopped,bundle,org.eclipse.m2e.refactoring,1.0.100.20110804-1717,"org.eclipse.m2e.refactoring",1320836933649
stopped,bundle,org.eclipse.m2e.editor,1.0.100.20110804-1717,"org.eclipse.m2e.editor",1320836933652
stopped,bundle,org.eclipse.m2e.editor.xml,1.0.100.20110804-1717,"org.eclipse.m2e.editor.xml",1320836933656
stopped,bundle,org.eclipse.m2e.jdt,1.0.100.20110804-1717,"org.eclipse.m2e.jdt",1320836933658
stopped,bundle,org.eclipse.m2e.launching,1.0.100.20110804-1717,"org.eclipse.m2e.launching",1320836933658
stopped,bundle,org.eclipse.m2e.usagedata,1.0.100.20110804-1717,"org.eclipse.m2e.usagedata",1320836933658
stopped,bundle,org.eclipse.ui.cheatsheets,3.4.100.v20110425,"org.eclipse.ui.cheatsheets",1320836933660
stopped,bundle,org.eclipse.help.ui,3.5.101.r37_20110819,"org.eclipse.help.ui",1320836933663
stopped,bundle,org.eclipse.help.webapp,3.6.0.v20110518,"org.eclipse.help.webapp",1320836933666
stopped,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1320836933666
stopped,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1320836933668
stopped,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1320836933671
stopped,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1320836933674
stopped,bundle,org.eclipse.help.base,3.6.1.v201109091335,"org.eclipse.help.base",1320836933674
stopped,bundle,org.eclipse.equinox.http.jetty,2.0.100.v20110502,"org.eclipse.equinox.http.jetty",1320836933676
stopped,bundle,org.eclipse.m2e.core.ui,1.0.100.20110804-1717,"org.eclipse.m2e.core.ui",1320836933679
stopped,bundle,org.eclipse.m2e.core,1.0.100.20110804-1717,"org.eclipse.m2e.core",1320836933679
stopped,bundle,org.eclipse.mylyn.ide.ant,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ant",1320836933681
stopped,bundle,org.eclipse.ant.ui,3.5.100.v20110510,"org.eclipse.ant.ui",1320836933683
