what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319029642364
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319029669886
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319029674032
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319029755773
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319029878963
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319029881889
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319029940243
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319029944993
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319029949910
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319029961398
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319029972262
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319029978879
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319029980970
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319029982637
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1319030037928
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1319030063678
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319030066332
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319030071208
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319030071955
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319030113529
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319030114356
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319030129173
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319030130278
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319030134141
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319030136006
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319030137600
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319030166773
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319030166882
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1319030196911
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1319030202656
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319030221156
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319030230619
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319030231325
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319030239060
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1319030277906
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1319030283814
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1319030292290
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1319030311604
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1319030321943
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1319030373330
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1319030373482
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319030423862
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319030431834
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1319030462908
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1319030474431
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1319030514339
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1319030528110
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319030542163
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319030543687
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319030545340
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319030549377
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319030550314
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319030553784
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319030556391
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319030682574
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1319030688475
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1319030689384
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319030725484
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319030725534
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319030730452
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319030731240
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319030763150
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319030764968
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1319030772628
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1319030773818
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1319030774869
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1319030774870
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319030785133
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319030787363
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1319030788456
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.closeProject",1319030792372
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319030796839
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319030799393
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1319030808882
started,bundle,org.eclipse.m2e.launching,1.0.100.20110804-1717,"org.eclipse.m2e.launching",1319030809330
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1319030810802
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1319030830641
closed,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1319030830678
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1319030831820
opened,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1319030843092
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1319030845503
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1319030860682
closed,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1319030860691
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1319030885310
opened,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1319030887112
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1319030888296
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1319030913892
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319030928418
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319030938293
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1319030939297
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1319030940014
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1319030941389
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319030945054
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319030957243
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1319030959355
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1319030959702
