what,kind,bundleId,bundleVersion,description,time
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1319782693547
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319782695012
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319782700280
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319782700358
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319782701667
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319782701730
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319782702556
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1319782707575
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1319782707637
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1319782707700
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1319782707746
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1319782707793
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1319782707855
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1319782707918
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1319782707980
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1319782708011
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1319782708074
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1319782708120
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1319782708167
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit",1319782708245
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1319782709664
started,bundle,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui",1319782716319
started,bundle,org.eclipse.jdt.debug,3.7.0.v20110509,"org.eclipse.jdt.debug",1319782716600
started,bundle,org.eclipse.jdt.debug.ui,3.6.0.v20110512,"org.eclipse.jdt.debug.ui",1319782716787
started,bundle,org.eclipse.m2e.launching,1.0.0.20110607-2117,"org.eclipse.m2e.launching",1319782717426
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1319782718299
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1319782771791
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1319782779787
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1319782781814
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1319782790309
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319782790963
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319782791618
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1319782792927
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1319782848018
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319782863395
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319782932156
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1319782996128
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1319782999419
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1319783016184
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1319783023420
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1319783057106
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1319783057137
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319783059196
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319783059367
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319783063251
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319783066385
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319783071672
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319783082823
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1319783114809
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1319783130033
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1319783131468
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319783137489
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319783137660
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319783143104
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319783143229
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1319783152962
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1319783158671
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1319783162430
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1319783165815
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1319783205841
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319783209241
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319783219645
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319783234807
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319783274555
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1319783286988
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1319783299687
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1319783395549
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1319783425095
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319783425859
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319783426483
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1319783428121
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1319783490059
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1319783493554
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1319783503163
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1319783533464
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319783593680
no handler,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1319783612602
no handler,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1319783612602
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319783635200
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319783640239
no handler,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1319783646916
no handler,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1319783646916
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319783683281
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319783727757
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319783751306
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1319783792896
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1319783795501
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1319783824834
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319783830544
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319783832182
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319783835233
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319783837378
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1319783840208
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1319783943768
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1319783966809
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319783967496
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319783968135
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1319783968666
