what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.team.svn.ui,0.7.9.I20110819-1700,"org.eclipse.team.svn.ui",1319611182367
started,bundle,org.polarion.eclipse.team.svn.connector.svnkit16,2.2.2.I20110819-1700,"org.polarion.eclipse.team.svn.connector.svnkit16",1319611182367
os,sysinfo,,,"win32",1319611182367
arch,sysinfo,,,"x86",1319611182367
ws,sysinfo,,,"win32",1319611182367
locale,sysinfo,,,"es_ES",1319611182367
processors,sysinfo,,,"2",1319611182367
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1319611182367
java.runtime.version,sysinfo,,,"1.7.0-b147",1319611182367
java.specification.name,sysinfo,,,"Java Platform API Specification",1319611182367
java.specification.vendor,sysinfo,,,"Oracle Corporation",1319611182367
java.specification.version,sysinfo,,,"1.7",1319611182367
java.vendor,sysinfo,,,"Oracle Corporation",1319611182367
java.version,sysinfo,,,"1.7.0",1319611182367
java.vm.info,sysinfo,,,"mixed mode",1319611182367
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1319611182367
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1319611182367
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1319611182367
java.vm.specification.version,sysinfo,,,"1.7",1319611182367
java.vm.vendor,sysinfo,,,"Oracle Corporation",1319611182367
java.vm.version,sysinfo,,,"21.0-b17",1319611182367
started,bundle,org.eclipse.m2e.usagedata,1.0.0.20110607-2117,"org.eclipse.m2e.usagedata",1319611182398
started,bundle,org.eclipse.wb.discovery.ui,1.0.0.r37x201106081733,"org.eclipse.wb.discovery.ui",1319611182461
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319611205189
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319611216998
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319611217107
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319611218527
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319611218589
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319611221475
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319611221522
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319611221849
started,bundle,org.eclipse.ltk.core.refactoring,3.5.200.v20110505-0800,"org.eclipse.ltk.core.refactoring",1319611225188
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring",1319611228198
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1319611228276
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1319611228339
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1319611228448
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1319611229228
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1319611229244
started,bundle,org.eclipse.core.variables,3.2.500.v20110511,"org.eclipse.core.variables",1319611229290
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1319611237699
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1319611237933
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1319611238011
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit",1319611238541
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319611244282
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319611246949
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319611246980
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319611248743
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319611248774
