what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1318066424728
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318066461947
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318066566629
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318066592307
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318066593766
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1318066607848
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1318066613604
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318066629361
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318066668913
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318066689477
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318066694775
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318066695669
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318066713348
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1318066714202
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318066722161
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318066740109
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1318066755909
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318066810794
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318066988484
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318067024401
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318067030120
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318067035952
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318067069003
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1318067076120
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318067086146
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318067096323
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1318067096864
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1318067121970
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318067124243
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1318067125265
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318067127662
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318067135420
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318067135709
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318067135828
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318067143534
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318067147666
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318067155835
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1318067174154
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318067190763
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318067193361
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1318067193371
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318067219381
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1318067225664
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318067229047
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318067236735
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318067237113
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318067237222
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318067240513
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1318067243075
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318067244129
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1318067244556
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318067257253
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318067260119
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318067263187
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318067263334
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318067263337
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1318067264149
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318067265038
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318067265873
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1318067265881
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318067274978
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318067275107
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318067275140
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318067277881
