what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1320838117022
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320838118062
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320838140350
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1320838142622
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320838148249
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320838151521
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320838154034
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320838156419
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1320838176025
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1320838210207
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320838252330
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320838256087
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1320838258094
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320838259049
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320838265695
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320838266363
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320838269638
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ResourceNavigator",1320838291618
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320838296048
started,bundle,org.eclipse.ant.ui,3.5.100.v20110510,"org.eclipse.ant.ui",1320838301524
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320838302349
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring.commands.renameResource",1320838302368
started,bundle,org.eclipse.wb.os,1.1.0.r37x201109091012,"org.eclipse.wb.os",1320838303223
started,bundle,org.eclipse.wb.os.win32,1.1.0.r37x201109091012,"org.eclipse.wb.os.win32",1320838303236
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320838306459
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320838309542
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1320838309994
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320838312317
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320838323514
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320838325461
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320838337139
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320838339429
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320838361588
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320838363461
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320838405028
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ResourceNavigator",1320838406985
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320838410054
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320838426540
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1320838426763
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1320838426919
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320838430304
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320838433033
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1320838434145
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320838436334
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320838448041
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1320838450000
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1320838456873
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1320838499530
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320838501702
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320838506521
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320838508904
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320838573885
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320838574883
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320838589439
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320838592110
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320838605996
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320839355035
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320839364806
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320839436245
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320839437398
closed,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320839437766
stopped,bundle,org.eclipse.m2e.logback.configuration,1.0.100.20110804-1717,"org.eclipse.m2e.logback.configuration",1320839440518
stopped,bundle,org.eclipse.m2e.discovery,1.0.100.20110804-1717,"org.eclipse.m2e.discovery",1320839440533
stopped,bundle,org.eclipse.m2e.refactoring,1.0.100.20110804-1717,"org.eclipse.m2e.refactoring",1320839440541
stopped,bundle,org.eclipse.m2e.editor,1.0.100.20110804-1717,"org.eclipse.m2e.editor",1320839440551
stopped,bundle,org.eclipse.m2e.editor.xml,1.0.100.20110804-1717,"org.eclipse.m2e.editor.xml",1320839440561
stopped,bundle,org.eclipse.m2e.jdt,1.0.100.20110804-1717,"org.eclipse.m2e.jdt",1320839440594
stopped,bundle,org.eclipse.m2e.launching,1.0.100.20110804-1717,"org.eclipse.m2e.launching",1320839440594
stopped,bundle,org.eclipse.m2e.usagedata,1.0.100.20110804-1717,"org.eclipse.m2e.usagedata",1320839440594
stopped,bundle,org.eclipse.ui.cheatsheets,3.4.100.v20110425,"org.eclipse.ui.cheatsheets",1320839440709
stopped,bundle,org.eclipse.help.ui,3.5.101.r37_20110819,"org.eclipse.help.ui",1320839440834
stopped,bundle,org.eclipse.help.webapp,3.6.0.v20110518,"org.eclipse.help.webapp",1320839440959
stopped,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1320839440959
stopped,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1320839440969
stopped,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1320839440994
stopped,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1320839441025
